ID;Atividade;Situacao;Inicio;Fim;Duracao;Recurso
842;Task #842;development;2021-10-13T16:20:00+00:00;2021-10-15T08:34:00+00:00;144840;Luke
842;Task #842;test;2021-10-15T08:34:00+00:00;2021-10-17T04:28:00+00:00;158040;Bob
842;Task #842;finished;2021-10-17T04:28:00+00:00;2021-10-17T05:25:00+00:00;3420;Ashley
843;Task #843;pending;2021-10-17T04:28:00+00:00;2021-10-17T23:40:00+00:00;69120;Joana
843;Task #843;documentation;2021-10-17T23:40:00+00:00;2021-10-18T09:04:00+00:00;33840;Mary
843;Task #843;development;2021-10-18T09:04:00+00:00;2021-10-19T17:55:00+00:00;118260;Jonh
843;Task #843;test;2021-10-19T17:55:00+00:00;2021-10-21T09:56:00+00:00;144060;Bob
843;Task #843;finished;2021-10-21T09:56:00+00:00;2021-10-21T11:05:00+00:00;4140;Joana
844;Task #844;pending;2021-10-21T09:56:00+00:00;2021-10-22T13:48:00+00:00;100320;Ashley
844;Task #844;documentation;2021-10-22T13:48:00+00:00;2021-10-22T20:17:00+00:00;23340;Bob
844;Task #844;development;2021-10-22T20:17:00+00:00;2021-10-24T08:12:00+00:00;129300;Jonh
844;Task #844;test;2021-10-24T08:12:00+00:00;2021-10-26T03:42:00+00:00;156600;Jonh
844;Task #844;finished;2021-10-26T03:42:00+00:00;2021-10-26T04:49:00+00:00;4020;Joana
845;Task #845;pending;2021-10-26T03:42:00+00:00;2021-10-27T06:01:00+00:00;94740;Luke
845;Task #845;documentation;2021-10-27T06:01:00+00:00;2021-10-27T12:57:00+00:00;24960;Rob
845;Task #845;development;2021-10-27T12:57:00+00:00;2021-10-29T09:05:00+00:00;158880;Rob
845;Task #845;test;2021-10-29T09:05:00+00:00;2021-10-31T03:51:00+00:00;153960;Bob
845;Task #845;finished;2021-10-31T03:51:00+00:00;2021-10-31T04:52:00+00:00;3660;Marie
846;Task #846;pending;2021-10-31T03:51:00+00:00;2021-11-01T05:04:00+00:00;90780;Bob
846;Task #846;documentation;2021-11-01T05:04:00+00:00;2021-11-01T12:15:00+00:00;25860;Mary
846;Task #846;development;2021-11-01T12:15:00+00:00;2021-11-02T23:44:00+00:00;127740;Joana
846;Task #846;test;2021-11-02T23:44:00+00:00;2021-11-04T15:39:00+00:00;143700;Mary
846;Task #846;finished;2021-11-04T15:39:00+00:00;2021-11-04T16:40:00+00:00;3660;Jonh
847;Task #847;pending;2021-11-04T15:39:00+00:00;2021-11-05T15:28:00+00:00;85740;Rob
847;Task #847;documentation;2021-11-05T15:28:00+00:00;2021-11-05T22:34:00+00:00;25560;Bob
847;Task #847;development;2021-11-05T22:34:00+00:00;2021-11-07T18:37:00+00:00;158580;Ashley
847;Task #847;test;2021-11-07T18:37:00+00:00;2021-11-09T12:43:00+00:00;151560;Mary
847;Task #847;finished;2021-11-09T12:43:00+00:00;2021-11-09T13:32:00+00:00;2940;Mary
848;Task #848;pending;2021-11-09T12:43:00+00:00;2021-11-10T14:11:00+00:00;91680;Bob
848;Task #848;documentation;2021-11-10T14:11:00+00:00;2021-11-10T22:21:00+00:00;29400;Rob
848;Task #848;development;2021-11-10T22:21:00+00:00;2021-11-12T12:57:00+00:00;138960;Mary
848;Task #848;test;2021-11-12T12:57:00+00:00;2021-11-14T03:21:00+00:00;138240;Rob
848;Task #848;finished;2021-11-14T03:21:00+00:00;2021-11-14T04:23:00+00:00;3720;Bob
849;Task #849;pending;2021-11-14T03:21:00+00:00;2021-11-15T01:15:00+00:00;78840;Mary
849;Task #849;documentation;2021-11-15T01:15:00+00:00;2021-11-15T09:25:00+00:00;29400;Jonh
849;Task #849;development;2021-11-15T09:25:00+00:00;2021-11-17T06:53:00+00:00;163680;Jonh
849;Task #849;test;2021-11-17T06:53:00+00:00;2021-11-18T15:40:00+00:00;118020;Ashley
849;Task #849;finished;2021-11-18T15:40:00+00:00;2021-11-18T16:46:00+00:00;3960;Luke
850;Task #850;pending;2021-11-14T04:23:00+00:00;2021-11-15T00:35:00+00:00;72720;Rob
850;Task #850;documentation;2021-11-15T00:35:00+00:00;2021-11-15T08:54:00+00:00;29940;Joana
850;Task #850;development;2021-11-15T08:54:00+00:00;2021-11-16T17:41:00+00:00;118020;Ashley
850;Task #850;test;2021-11-16T17:41:00+00:00;2021-11-18T12:27:00+00:00;153960;Rob
850;Task #850;finished;2021-11-18T12:27:00+00:00;2021-11-18T13:26:00+00:00;3540;Mary
851;Task #851;pending;2021-11-18T12:27:00+00:00;2021-11-19T16:57:00+00:00;102600;Bob
851;Task #851;documentation;2021-11-19T16:57:00+00:00;2021-11-20T02:10:00+00:00;33180;Joana
851;Task #851;development;2021-11-20T02:10:00+00:00;2021-11-21T19:55:00+00:00;150300;Ashley
851;Task #851;test;2021-11-21T19:55:00+00:00;2021-11-23T04:28:00+00:00;117180;Rob
851;Task #851;finished;2021-11-23T04:28:00+00:00;2021-11-23T05:20:00+00:00;3120;Jonh
852;Task #852;pending;2021-11-23T04:28:00+00:00;2021-11-24T00:39:00+00:00;72660;Joana
852;Task #852;documentation;2021-11-24T00:39:00+00:00;2021-11-24T08:24:00+00:00;27900;Bob
852;Task #852;development;2021-11-24T08:24:00+00:00;2021-11-26T02:45:00+00:00;152460;Jonh
852;Task #852;test;2021-11-26T02:45:00+00:00;2021-11-28T00:24:00+00:00;164340;Rob
852;Task #852;finished;2021-11-28T00:24:00+00:00;2021-11-28T01:17:00+00:00;3180;Marie
853;Task #853;pending;2021-11-28T00:24:00+00:00;2021-11-29T00:56:00+00:00;88320;Bob
853;Task #853;documentation;2021-11-29T00:56:00+00:00;2021-11-29T09:39:00+00:00;31380;Ashley
853;Task #853;development;2021-11-29T09:39:00+00:00;2021-11-30T19:50:00+00:00;123060;Joana
853;Task #853;test;2021-11-30T19:50:00+00:00;2021-12-02T14:36:00+00:00;153960;Marie
853;Task #853;finished;2021-12-02T14:36:00+00:00;2021-12-02T15:26:00+00:00;3000;Ashley
854;Task #854;pending;2021-12-02T14:36:00+00:00;2021-12-03T10:24:00+00:00;71280;Luke
854;Task #854;documentation;2021-12-03T10:24:00+00:00;2021-12-03T16:53:00+00:00;23340;Luke
854;Task #854;development;2021-12-03T16:53:00+00:00;2021-12-05T13:31:00+00:00;160680;Luke
854;Task #854;test;2021-12-05T13:31:00+00:00;2021-12-07T02:39:00+00:00;133680;Jonh
854;Task #854;finished;2021-12-07T02:39:00+00:00;2021-12-07T03:40:00+00:00;3660;Rob
855;Task #855;pending;2021-12-07T02:39:00+00:00;2021-12-08T00:22:00+00:00;78180;Luke
855;Task #855;documentation;2021-12-08T00:22:00+00:00;2021-12-08T08:35:00+00:00;29580;Bob
855;Task #855;development;2021-12-08T08:35:00+00:00;2021-12-10T00:59:00+00:00;145440;Jonh
855;Task #855;test;2021-12-10T00:59:00+00:00;2021-12-11T13:18:00+00:00;130740;Mary
855;Task #855;finished;2021-12-11T13:18:00+00:00;2021-12-11T14:20:00+00:00;3720;Marie
856;Task #856;pending;2021-12-11T13:18:00+00:00;2021-12-12T10:58:00+00:00;78000;Marie
856;Task #856;documentation;2021-12-12T10:58:00+00:00;2021-12-12T20:11:00+00:00;33180;Rob
856;Task #856;development;2021-12-12T20:11:00+00:00;2021-12-14T12:48:00+00:00;146220;Bob
856;Task #856;test;2021-12-14T12:48:00+00:00;2021-12-16T12:14:00+00:00;170760;Marie
856;Task #856;finished;2021-12-16T12:14:00+00:00;2021-12-16T13:05:00+00:00;3060;Joana
857;Task #857;pending;2021-12-16T12:14:00+00:00;2021-12-17T15:51:00+00:00;99420;Jonh
857;Task #857;documentation;2021-12-17T15:51:00+00:00;2021-12-17T23:26:00+00:00;27300;Bob
857;Task #857;development;2021-12-17T23:26:00+00:00;2021-12-19T21:27:00+00:00;165660;Rob
857;Task #857;test;2021-12-19T21:27:00+00:00;2021-12-21T06:14:00+00:00;118020;Joana
857;Task #857;finished;2021-12-21T06:14:00+00:00;2021-12-21T07:08:00+00:00;3240;Rob
858;Task #858;pending;2021-12-16T13:05:00+00:00;2021-12-17T08:21:00+00:00;69360;Marie
858;Task #858;documentation;2021-12-17T08:21:00+00:00;2021-12-17T17:27:00+00:00;32760;Bob
858;Task #858;development;2021-12-17T17:27:00+00:00;2021-12-19T03:00:00+00:00;120780;Jonh
858;Task #858;test;2021-12-19T03:00:00+00:00;2021-12-20T22:22:00+00:00;156120;Luke
858;Task #858;finished;2021-12-20T22:22:00+00:00;2021-12-20T23:12:00+00:00;3000;Luke
859;Task #859;pending;2021-12-20T22:22:00+00:00;2021-12-22T02:56:00+00:00;102840;Rob
859;Task #859;documentation;2021-12-22T02:56:00+00:00;2021-12-22T09:38:00+00:00;24120;Bob
859;Task #859;development;2021-12-22T09:38:00+00:00;2021-12-24T03:11:00+00:00;149580;Joana
859;Task #859;test;2021-12-24T03:11:00+00:00;2021-12-25T16:34:00+00:00;134580;Joana
859;Task #859;finished;2021-12-25T16:34:00+00:00;2021-12-25T17:39:00+00:00;3900;Jonh
860;Task #860;pending;2021-12-25T16:34:00+00:00;2021-12-26T19:04:00+00:00;95400;Luke
860;Task #860;documentation;2021-12-26T19:04:00+00:00;2021-12-27T04:36:00+00:00;34320;Rob
860;Task #860;development;2021-12-27T04:36:00+00:00;2021-12-28T23:48:00+00:00;155520;Jonh
860;Task #860;test;2021-12-28T23:48:00+00:00;2021-12-30T11:36:00+00:00;128880;Mary
860;Task #860;finished;2021-12-30T11:36:00+00:00;2021-12-30T12:28:00+00:00;3120;Joana
861;Task #861;pending;2021-12-30T11:36:00+00:00;2021-12-31T08:45:00+00:00;76140;Joana
861;Task #861;documentation;2021-12-31T08:45:00+00:00;2021-12-31T16:55:00+00:00;29400;Luke
861;Task #861;development;2021-12-31T16:55:00+00:00;2022-01-02T02:34:00+00:00;121140;Rob
861;Task #861;test;2022-01-02T02:34:00+00:00;2022-01-03T20:28:00+00:00;150840;Marie
861;Task #861;finished;2022-01-03T20:28:00+00:00;2022-01-03T21:19:00+00:00;3060;Luke
862;Task #862;pending;2022-01-03T20:28:00+00:00;2022-01-04T23:58:00+00:00;99000;Jonh
862;Task #862;documentation;2022-01-04T23:58:00+00:00;2022-01-05T07:56:00+00:00;28680;Luke
862;Task #862;development;2022-01-05T07:56:00+00:00;2022-01-07T03:02:00+00:00;155160;Ashley
862;Task #862;test;2022-01-07T03:02:00+00:00;2022-01-08T16:10:00+00:00;133680;Luke
862;Task #862;finished;2022-01-08T16:10:00+00:00;2022-01-08T17:20:00+00:00;4200;Joana
863;Task #863;pending;2022-01-08T16:10:00+00:00;2022-01-09T13:12:00+00:00;75720;Jonh
863;Task #863;documentation;2022-01-09T13:12:00+00:00;2022-01-09T22:30:00+00:00;33480;Mary
863;Task #863;development;2022-01-09T22:30:00+00:00;2022-01-11T19:53:00+00:00;163380;Luke
863;Task #863;test;2022-01-11T19:53:00+00:00;2022-01-13T19:42:00+00:00;172140;Joana
863;Task #863;finished;2022-01-13T19:42:00+00:00;2022-01-13T20:44:00+00:00;3720;Joana
864;Task #864;pending;2022-01-13T19:42:00+00:00;2022-01-14T17:13:00+00:00;77460;Joana
864;Task #864;documentation;2022-01-14T17:13:00+00:00;2022-01-15T02:41:00+00:00;34080;Marie
864;Task #864;development;2022-01-15T02:41:00+00:00;2022-01-16T20:59:00+00:00;152280;Marie
864;Task #864;test;2022-01-16T20:59:00+00:00;2022-01-18T12:23:00+00:00;141840;Rob
864;Task #864;finished;2022-01-18T12:23:00+00:00;2022-01-18T13:34:00+00:00;4260;Ashley
865;Task #865;pending;2022-01-18T12:23:00+00:00;2022-01-19T16:02:00+00:00;99540;Luke
865;Task #865;documentation;2022-01-19T16:02:00+00:00;2022-01-19T23:08:00+00:00;25560;Jonh
865;Task #865;development;2022-01-19T23:08:00+00:00;2022-01-21T22:47:00+00:00;171540;Ashley
865;Task #865;test;2022-01-21T22:47:00+00:00;2022-01-23T14:50:00+00:00;144180;Luke
865;Task #865;finished;2022-01-23T14:50:00+00:00;2022-01-23T15:59:00+00:00;4140;Ashley
866;Task #866;pending;2022-01-18T13:34:00+00:00;2022-01-19T09:37:00+00:00;72180;Mary
866;Task #866;documentation;2022-01-19T09:37:00+00:00;2022-01-19T17:48:00+00:00;29460;Joana
866;Task #866;development;2022-01-19T17:48:00+00:00;2022-01-21T10:47:00+00:00;147540;Luke
866;Task #866;test;2022-01-21T10:47:00+00:00;2022-01-22T20:21:00+00:00;120840;Jonh
866;Task #866;finished;2022-01-22T20:21:00+00:00;2022-01-22T21:31:00+00:00;4200;Ashley
867;Task #867;pending;2022-01-22T20:21:00+00:00;2022-01-24T00:06:00+00:00;99900;Joana
867;Task #867;documentation;2022-01-24T00:06:00+00:00;2022-01-24T08:20:00+00:00;29640;Jonh
867;Task #867;development;2022-01-24T08:20:00+00:00;2022-01-25T20:53:00+00:00;131580;Jonh
867;Task #867;test;2022-01-25T20:53:00+00:00;2022-01-27T07:28:00+00:00;124500;Joana
867;Task #867;finished;2022-01-27T07:28:00+00:00;2022-01-27T08:28:00+00:00;3600;Marie
868;Task #868;pending;2022-01-27T07:28:00+00:00;2022-01-28T08:17:00+00:00;89340;Marie
868;Task #868;documentation;2022-01-28T08:17:00+00:00;2022-01-28T17:44:00+00:00;34020;Jonh
868;Task #868;development;2022-01-28T17:44:00+00:00;2022-01-30T03:41:00+00:00;122220;Luke
868;Task #868;test;2022-01-30T03:41:00+00:00;2022-01-31T14:14:00+00:00;124380;Bob
868;Task #868;finished;2022-01-31T14:14:00+00:00;2022-01-31T15:21:00+00:00;4020;Jonh
869;Task #869;pending;2022-01-31T14:14:00+00:00;2022-02-01T18:29:00+00:00;101700;Jonh
869;Task #869;documentation;2022-02-01T18:29:00+00:00;2022-02-02T01:51:00+00:00;26520;Luke
869;Task #869;development;2022-02-02T01:51:00+00:00;2022-02-03T12:46:00+00:00;125700;Jonh
869;Task #869;test;2022-02-03T12:46:00+00:00;2022-02-05T00:24:00+00:00;128280;Marie
869;Task #869;finished;2022-02-05T00:24:00+00:00;2022-02-05T01:26:00+00:00;3720;Mary
870;Task #870;pending;2022-02-05T00:24:00+00:00;2022-02-06T01:06:00+00:00;88920;Rob
870;Task #870;documentation;2022-02-06T01:06:00+00:00;2022-02-06T07:47:00+00:00;24060;Rob
870;Task #870;development;2022-02-06T07:47:00+00:00;2022-02-08T00:05:00+00:00;145080;Luke
870;Task #870;test;2022-02-08T00:05:00+00:00;2022-02-09T14:23:00+00:00;137880;Jonh
870;Task #870;finished;2022-02-09T14:23:00+00:00;2022-02-09T15:23:00+00:00;3600;Jonh
871;Task #871;pending;2022-02-09T14:23:00+00:00;2022-02-10T15:34:00+00:00;90660;Bob
871;Task #871;documentation;2022-02-10T15:34:00+00:00;2022-02-11T00:45:00+00:00;33060;Marie
871;Task #871;development;2022-02-11T00:45:00+00:00;2022-02-12T23:10:00+00:00;167100;Ashley
871;Task #871;test;2022-02-12T23:10:00+00:00;2022-02-14T14:28:00+00:00;141480;Jonh
871;Task #871;finished;2022-02-14T14:28:00+00:00;2022-02-14T15:38:00+00:00;4200;Marie
872;Task #872;pending;2022-02-14T14:28:00+00:00;2022-02-15T17:17:00+00:00;96540;Jonh
872;Task #872;documentation;2022-02-15T17:17:00+00:00;2022-02-15T23:50:00+00:00;23580;Bob
872;Task #872;development;2022-02-15T23:50:00+00:00;2022-02-17T15:26:00+00:00;142560;Mary
872;Task #872;test;2022-02-17T15:26:00+00:00;2022-02-19T06:29:00+00:00;140580;Mary
872;Task #872;finished;2022-02-19T06:29:00+00:00;2022-02-19T07:18:00+00:00;2940;Rob
873;Task #873;pending;2022-02-19T06:29:00+00:00;2022-02-20T02:24:00+00:00;71700;Ashley
873;Task #873;documentation;2022-02-20T02:24:00+00:00;2022-02-20T09:13:00+00:00;24540;Marie
873;Task #873;development;2022-02-20T09:13:00+00:00;2022-02-22T06:52:00+00:00;164340;Mary
873;Task #873;test;2022-02-22T06:52:00+00:00;2022-02-24T05:45:00+00:00;168780;Marie
873;Task #873;finished;2022-02-24T05:45:00+00:00;2022-02-24T06:43:00+00:00;3480;Luke
874;Task #874;pending;2022-02-19T07:18:00+00:00;2022-02-20T03:50:00+00:00;73920;Rob
874;Task #874;documentation;2022-02-20T03:50:00+00:00;2022-02-20T11:10:00+00:00;26400;Jonh
874;Task #874;development;2022-02-20T11:10:00+00:00;2022-02-22T10:04:00+00:00;168840;Mary
874;Task #874;test;2022-02-22T10:04:00+00:00;2022-02-23T18:36:00+00:00;117120;Mary
874;Task #874;finished;2022-02-23T18:36:00+00:00;2022-02-23T19:31:00+00:00;3300;Jonh
875;Task #875;pending;2022-02-23T18:36:00+00:00;2022-02-24T21:54:00+00:00;98280;Ashley
875;Task #875;documentation;2022-02-24T21:54:00+00:00;2022-02-25T06:10:00+00:00;29760;Bob
875;Task #875;development;2022-02-25T06:10:00+00:00;2022-02-27T00:17:00+00:00;151620;Mary
875;Task #875;test;2022-02-27T00:17:00+00:00;2022-02-28T08:53:00+00:00;117360;Joana
875;Task #875;finished;2022-02-28T08:53:00+00:00;2022-02-28T09:57:00+00:00;3840;Rob
876;Task #876;pending;2022-02-28T08:53:00+00:00;2022-03-01T06:19:00+00:00;77160;Jonh
876;Task #876;documentation;2022-03-01T06:19:00+00:00;2022-03-01T15:10:00+00:00;31860;Joana
876;Task #876;development;2022-03-01T15:10:00+00:00;2022-03-03T09:40:00+00:00;153000;Bob
876;Task #876;test;2022-03-03T09:40:00+00:00;2022-03-04T20:25:00+00:00;125100;Marie
876;Task #876;finished;2022-03-04T20:25:00+00:00;2022-03-04T21:28:00+00:00;3780;Jonh
877;Task #877;pending;2022-03-04T20:25:00+00:00;2022-03-05T21:20:00+00:00;89700;Marie
877;Task #877;documentation;2022-03-05T21:20:00+00:00;2022-03-06T06:13:00+00:00;31980;Ashley
877;Task #877;development;2022-03-06T06:13:00+00:00;2022-03-08T00:41:00+00:00;152880;Rob
877;Task #877;test;2022-03-08T00:41:00+00:00;2022-03-09T15:43:00+00:00;140520;Luke
877;Task #877;finished;2022-03-09T15:43:00+00:00;2022-03-09T16:32:00+00:00;2940;Mary
878;Task #878;pending;2022-03-09T15:43:00+00:00;2022-03-10T12:24:00+00:00;74460;Jonh
878;Task #878;documentation;2022-03-10T12:24:00+00:00;2022-03-10T20:30:00+00:00;29160;Luke
878;Task #878;development;2022-03-10T20:30:00+00:00;2022-03-12T14:37:00+00:00;151620;Marie
878;Task #878;test;2022-03-12T14:37:00+00:00;2022-03-14T05:23:00+00:00;139560;Mary
878;Task #878;finished;2022-03-14T05:23:00+00:00;2022-03-14T06:29:00+00:00;3960;Luke
879;Task #879;pending;2022-03-14T05:23:00+00:00;2022-03-15T10:07:00+00:00;103440;Rob
879;Task #879;documentation;2022-03-15T10:07:00+00:00;2022-03-15T16:59:00+00:00;24720;Marie
879;Task #879;development;2022-03-15T16:59:00+00:00;2022-03-17T07:18:00+00:00;137940;Joana
879;Task #879;test;2022-03-17T07:18:00+00:00;2022-03-19T04:33:00+00:00;162900;Marie
879;Task #879;finished;2022-03-19T04:33:00+00:00;2022-03-19T05:39:00+00:00;3960;Bob
880;Task #880;pending;2022-03-19T04:33:00+00:00;2022-03-20T04:03:00+00:00;84600;Joana
880;Task #880;documentation;2022-03-20T04:03:00+00:00;2022-03-20T11:03:00+00:00;25200;Rob
880;Task #880;development;2022-03-20T11:03:00+00:00;2022-03-21T22:08:00+00:00;126300;Ashley
880;Task #880;test;2022-03-21T22:08:00+00:00;2022-03-23T18:41:00+00:00;160380;Rob
880;Task #880;finished;2022-03-23T18:41:00+00:00;2022-03-23T19:49:00+00:00;4080;Bob
881;Task #881;pending;2022-03-23T18:41:00+00:00;2022-03-24T18:08:00+00:00;84420;Joana
881;Task #881;documentation;2022-03-24T18:08:00+00:00;2022-03-25T01:13:00+00:00;25500;Rob
881;Task #881;development;2022-03-25T01:13:00+00:00;2022-03-26T18:00:00+00:00;146820;Rob
881;Task #881;test;2022-03-26T18:00:00+00:00;2022-03-28T02:44:00+00:00;117840;Bob
881;Task #881;finished;2022-03-28T02:44:00+00:00;2022-03-28T03:38:00+00:00;3240;Rob
882;Task #882;pending;2022-03-23T19:49:00+00:00;2022-03-24T18:30:00+00:00;81660;Rob
882;Task #882;documentation;2022-03-24T18:30:00+00:00;2022-03-25T02:12:00+00:00;27720;Joana
882;Task #882;development;2022-03-25T02:12:00+00:00;2022-03-26T19:27:00+00:00;148500;Jonh
882;Task #882;test;2022-03-26T19:27:00+00:00;2022-03-28T11:26:00+00:00;143940;Joana
882;Task #882;finished;2022-03-28T11:26:00+00:00;2022-03-28T12:33:00+00:00;4020;Marie
883;Task #883;pending;2022-03-28T11:26:00+00:00;2022-03-29T11:53:00+00:00;88020;Rob
883;Task #883;documentation;2022-03-29T11:53:00+00:00;2022-03-29T19:12:00+00:00;26340;Ashley
883;Task #883;development;2022-03-29T19:12:00+00:00;2022-03-31T13:41:00+00:00;152940;Marie
883;Task #883;test;2022-03-31T13:41:00+00:00;2022-04-02T00:44:00+00:00;126180;Rob
883;Task #883;finished;2022-04-02T00:44:00+00:00;2022-04-02T01:40:00+00:00;3360;Mary
884;Task #884;pending;2022-04-02T00:44:00+00:00;2022-04-03T02:46:00+00:00;93720;Marie
884;Task #884;documentation;2022-04-03T02:46:00+00:00;2022-04-03T10:19:00+00:00;27180;Mary
884;Task #884;development;2022-04-03T10:19:00+00:00;2022-04-04T21:36:00+00:00;127020;Marie
884;Task #884;test;2022-04-04T21:36:00+00:00;2022-04-06T10:07:00+00:00;131460;Bob
884;Task #884;finished;2022-04-06T10:07:00+00:00;2022-04-06T11:03:00+00:00;3360;Jonh
885;Task #885;pending;2022-04-06T10:07:00+00:00;2022-04-07T05:29:00+00:00;69720;Marie
885;Task #885;documentation;2022-04-07T05:29:00+00:00;2022-04-07T14:40:00+00:00;33060;Mary
885;Task #885;development;2022-04-07T14:40:00+00:00;2022-04-09T11:22:00+00:00;160920;Mary
885;Task #885;test;2022-04-09T11:22:00+00:00;2022-04-11T06:10:00+00:00;154080;Marie
885;Task #885;finished;2022-04-11T06:10:00+00:00;2022-04-11T07:07:00+00:00;3420;Joana
886;Task #886;pending;2022-04-11T06:10:00+00:00;2022-04-12T04:00:00+00:00;78600;Jonh
886;Task #886;documentation;2022-04-12T04:00:00+00:00;2022-04-12T13:24:00+00:00;33840;Joana
886;Task #886;development;2022-04-12T13:24:00+00:00;2022-04-14T08:59:00+00:00;156900;Rob
886;Task #886;test;2022-04-14T08:59:00+00:00;2022-04-15T22:10:00+00:00;133860;Mary
886;Task #886;finished;2022-04-15T22:10:00+00:00;2022-04-15T23:06:00+00:00;3360;Rob
887;Task #887;pending;2022-04-15T22:10:00+00:00;2022-04-16T18:45:00+00:00;74100;Joana
887;Task #887;documentation;2022-04-16T18:45:00+00:00;2022-04-17T01:59:00+00:00;26040;Mary
887;Task #887;development;2022-04-17T01:59:00+00:00;2022-04-18T16:45:00+00:00;139560;Marie
887;Task #887;test;2022-04-18T16:45:00+00:00;2022-04-20T03:50:00+00:00;126300;Rob
887;Task #887;finished;2022-04-20T03:50:00+00:00;2022-04-20T04:49:00+00:00;3540;Ashley
888;Task #888;pending;2022-04-20T03:50:00+00:00;2022-04-21T06:10:00+00:00;94800;Mary
888;Task #888;documentation;2022-04-21T06:10:00+00:00;2022-04-21T15:35:00+00:00;33900;Ashley
888;Task #888;development;2022-04-21T15:35:00+00:00;2022-04-23T08:33:00+00:00;147480;Joana
888;Task #888;test;2022-04-23T08:33:00+00:00;2022-04-24T22:32:00+00:00;136740;Ashley
888;Task #888;finished;2022-04-24T22:32:00+00:00;2022-04-24T23:42:00+00:00;4200;Ashley
889;Task #889;pending;2022-04-24T22:32:00+00:00;2022-04-25T23:12:00+00:00;88800;Bob
889;Task #889;documentation;2022-04-25T23:12:00+00:00;2022-04-26T07:19:00+00:00;29220;Bob
889;Task #889;development;2022-04-26T07:19:00+00:00;2022-04-27T19:25:00+00:00;129960;Mary
889;Task #889;test;2022-04-27T19:25:00+00:00;2022-04-29T16:29:00+00:00;162240;Luke
889;Task #889;finished;2022-04-29T16:29:00+00:00;2022-04-29T17:27:00+00:00;3480;Jonh
890;Task #890;pending;2022-04-24T23:42:00+00:00;2022-04-25T21:20:00+00:00;77880;Luke
890;Task #890;documentation;2022-04-25T21:20:00+00:00;2022-04-26T05:38:00+00:00;29880;Ashley
890;Task #890;development;2022-04-26T05:38:00+00:00;2022-04-27T23:00:00+00:00;148920;Joana
890;Task #890;test;2022-04-27T23:00:00+00:00;2022-04-29T19:08:00+00:00;158880;Mary
890;Task #890;finished;2022-04-29T19:08:00+00:00;2022-04-29T20:12:00+00:00;3840;Jonh
891;Task #891;pending;2022-04-29T19:08:00+00:00;2022-04-30T17:35:00+00:00;80820;Rob
891;Task #891;documentation;2022-04-30T17:35:00+00:00;2022-05-01T01:09:00+00:00;27240;Luke
891;Task #891;development;2022-05-01T01:09:00+00:00;2022-05-02T09:42:00+00:00;117180;Jonh
891;Task #891;test;2022-05-02T09:42:00+00:00;2022-05-03T23:14:00+00:00;135120;Marie
891;Task #891;finished;2022-05-03T23:14:00+00:00;2022-05-04T00:03:00+00:00;2940;Luke
892;Task #892;pending;2022-05-03T23:14:00+00:00;2022-05-05T03:40:00+00:00;102360;Rob
892;Task #892;documentation;2022-05-05T03:40:00+00:00;2022-05-05T12:32:00+00:00;31920;Marie
892;Task #892;development;2022-05-05T12:32:00+00:00;2022-05-06T23:00:00+00:00;124080;Ashley
892;Task #892;test;2022-05-06T23:00:00+00:00;2022-05-08T18:27:00+00:00;156420;Ashley
892;Task #892;finished;2022-05-08T18:27:00+00:00;2022-05-08T19:22:00+00:00;3300;Joana
893;Task #893;pending;2022-05-08T18:27:00+00:00;2022-05-09T19:20:00+00:00;89580;Mary
893;Task #893;documentation;2022-05-09T19:20:00+00:00;2022-05-10T02:15:00+00:00;24900;Luke
893;Task #893;development;2022-05-10T02:15:00+00:00;2022-05-11T17:15:00+00:00;140400;Jonh
893;Task #893;test;2022-05-11T17:15:00+00:00;2022-05-13T09:00:00+00:00;143100;Bob
893;Task #893;finished;2022-05-13T09:00:00+00:00;2022-05-13T10:09:00+00:00;4140;Joana
894;Task #894;pending;2022-05-13T09:00:00+00:00;2022-05-14T13:23:00+00:00;102180;Bob
894;Task #894;documentation;2022-05-14T13:23:00+00:00;2022-05-14T22:00:00+00:00;31020;Luke
894;Task #894;development;2022-05-14T22:00:00+00:00;2022-05-16T11:02:00+00:00;133320;Bob
894;Task #894;test;2022-05-16T11:02:00+00:00;2022-05-18T06:47:00+00:00;157500;Jonh
894;Task #894;finished;2022-05-18T06:47:00+00:00;2022-05-18T07:44:00+00:00;3420;Joana
895;Task #895;pending;2022-05-18T06:47:00+00:00;2022-05-19T08:23:00+00:00;92160;Bob
895;Task #895;documentation;2022-05-19T08:23:00+00:00;2022-05-19T17:42:00+00:00;33540;Jonh
895;Task #895;development;2022-05-19T17:42:00+00:00;2022-05-21T06:10:00+00:00;131280;Luke
895;Task #895;test;2022-05-21T06:10:00+00:00;2022-05-23T01:32:00+00:00;156120;Joana
895;Task #895;finished;2022-05-23T01:32:00+00:00;2022-05-23T02:25:00+00:00;3180;Mary
896;Task #896;pending;2022-05-23T01:32:00+00:00;2022-05-24T01:13:00+00:00;85260;Ashley
896;Task #896;documentation;2022-05-24T01:13:00+00:00;2022-05-24T07:57:00+00:00;24240;Joana
896;Task #896;development;2022-05-24T07:57:00+00:00;2022-05-25T23:39:00+00:00;142920;Ashley
896;Task #896;test;2022-05-25T23:39:00+00:00;2022-05-27T21:33:00+00:00;165240;Ashley
896;Task #896;finished;2022-05-27T21:33:00+00:00;2022-05-27T22:44:00+00:00;4260;Bob
